listing_id,id,date,reviewer_id,reviewer_name,comments
1392132,148100141,2017-04-30,87005232,Xuan,"Clear, quiet"
72436,1415889441447254311,2025-05-07,196657746,Vane,Lindo departamento en excelente ubicación a pasos de la playa. Hermoso lugar y el departamento muy limpio y lindo
72436,1452119179289974628,2025-06-26,145110262,Mohamed,todo perfecto gracias
72436,1496330902792045360,2025-08-26,519135466,Iranzu,Todo muy bien
722742,337379610,2018-10-16,7860302,Daniela,"Es mi segunda vez en este apartamento y nuevamente fue PERFECTO. <br/>Ubicación en el barrio de Gracia, un sitio muy pintoresco para pasear y además se puede llegar caminando a lugares turísticos. <br/>Los huéspedes excelentes, muy atentos a nuestras necesidades. <br/>El departamento tiene muchos detalles de lujo. Nos dejaron varias cosas en la heladera, además de té y café. <br/>EXCELENTE <br/>Recomiendo este apartamento"
1392132,228171714,2018-01-18,120422799,Mariano,Departamento hermoso y muy bien ubicado. Tuvimos problemas con el vuelo y Sofía siempre estuvo dispuesta a ayudarnos (incluso habiendo llegado varías horas después de lo acordado). Recomendable!
1392132,229929787,2018-01-26,164710294,Attilio,"Es un piso muy bien ubicado, muy limpio y amplio"
1392132,242527795,2018-03-12,1022560,Ana Belen,"El apartamento está super bien!!! Es bonito, luminoso y esta super bien comunicado! Sofia nos ayudo en todo momento y fue una super anfitriona. Muy recomendable! :-)"
1392132,267087192,2018-05-21,3988433,Fabián,Apartamento en muy buen estado y completo.
1392132,272854417,2018-06-04,42692144,Gabriel,"El apartamento es cómodo, tiene dos habitaciones independientes, y un área social suficiente. Esta bien ubicado, cerca a estaciones de metro. Sofia y Lorenzo fueron amables y hubo buena comunicación previa y al llegar al apartamento."
1392132,322138315,2018-09-12,64183796,Mariana,Excelente ubicacion a 10mins de Sagrada Familia y 3 minutos de St Pau. Muy recomendado!
1392132,331319324,2018-10-02,49095371,Kohuris,"el piso, apto o Depto de Sofia es de lo mejor la zona super tranquila tienes salida del metro super cerca. Sofia es una anfitrión increíble te contesta los mensaje rápido y te dice a donde ir y todo, cuando vuelva a Barcelona sin duda me quedo allí.  cerca del apto tienes la sagrada familia que puedes ir caminando y lugares a donde comer"
1392132,337478686,2018-10-16,99254210,María Eugenia,"Súper cómodo, muy buena ubicación y tal cual Las fotos. Sofía excelente anfitriona, súper servicial y resolutiva. Sin dudas volveríamos a su departamento a disfrutar la hermosa Madrid!"
1392132,353479395,2018-11-28,226993333,Fernando,un excelente departamento con una excelente ubicación muy cerca de la Sagrada Familia
1392132,410514194,2019-02-10,173232124,Alexander,Un apartamento muy bien situado y tiene todo lo que puedas necesitar en tu estadía!Y Sofía te va ayudar y aconsejar de muy buena manera!
1392132,412012553,2019-02-14,14823750,Catalina,"Por donde se comienza... EXCELENTE! El apartamento de Sofía es inmejorable! Bien ubicado, limpio y muy trendy. Además con ese toque de familiar que se necesita cuando se está en país extranjero!<br/>Por accidente rompí algo GRANDE, y Sofi fue súper comprensiva, humana y sin reproche, de acción inmediata y de disposición gigante para solucionar sin reprochar, de esas que cuesta hoy en día encontrar.<br/>El departamento tiene de todo, no le hace falta nada. Cocina equipada, camas confortables y con lo necesario para ponerte a roncar apenas tocas almohada.<br/>Gracias, GRACIAS querida Sofía! Regresamos pronto! Un abrazo lleno de gratitud."
1392132,418118038,2019-03-01,100363446,Fabian,Muy buena situación. Cercano a la Sagrada Familia y lugares donde comer.
1392132,563225785,2019-11-12,205047857,Marco,Vale la pena reservar todo lo que necesitas esta en ese depa
1392132,567270837,2019-11-22,186670807,Carlos,"El apartamento perfecto, tal como en las fotos. La ubicación fenomenal con el metro muy cerca del apartamento. <br/>Excelente la atención de Sofia y la pronta respuesta ante cualquier duda.<br/>Recomendado A++"
1392132,574418040,2019-12-08,187975884,Mónica,"Sofía es gentilísima, el espacio impecable, muy cómodo y hecho con gusto, la ubicación es buena, todo perfecto. Super recomendable!"
1392132,582032206,2019-12-26,143036009,Cándido,Sofía es cercana y dispuesta a solucionar cualquier duda<br/>El apartamento es espacioso y muy bien situado.<br/>2 parking a menos de 100mts (recomiendo pactar precio para más de 1 día)<br/>Mobiliario aceptable<br/>Menaje y vajilla suficiente.<br/>Muy Recomendable
1392132,632180952,2020-06-26,186670807,Carlos,Me he quedado ya varias veces y todo perfecto.<br/>Seguramente volveremos en un futuro.
1392132,653123572,2020-08-18,145131313,Sonia,Ubicación inmejorable.
1392132,667200592,2020-09-23,335188526,Aliksons,"Excelente piso muy lindo y cómodo, súper bien ubicado y buena conexiones con el metro"
1392132,604076456623521599,2022-04-13,212328119,Luis,"Sofía muy atenta y se tomó un tiempo para<br/>Explicarnos todo lo qué hay en las cercanías, nos recibió antes de la hora de check in, el lugar muy bonito, limpio y cómodo y una ubicación muy céntrica. Agradecemos toda la ayuda que nos dió."
1392132,607780825934156337,2022-04-18,37154622,Ana,"El apartamento está súper bien ubicado, muy bien equipado y confortable. Encontramos el apartamento súper limpio. Sofía es una anfitriona muy buena."
1392132,615011628744359854,2022-04-28,125408103,Iñaki,"Muy amable. Buena Ubicación, limpio, y bien comunicado. Barrio Tranquilo. Para repetir."
1392132,619396847907784882,2022-05-04,302785157,Ivonne,"El lugar está súper bien ubicado, cerca de la Sagrada Familia, y a unos minutos en coche de Park Güell, además a unas calles está una zona de bares y restaurantes que es muy bonita. Sofia nos recibió al llegar al lugar, y nos brindó un tour por el departamento así como las reglas y recomendaciones de donde ir, donde tener cuidado y más o menos que hacer, lo cual fue súper valioso para nosotros y nos hizo sentir Bienvenidos. El lugar está súper limpio y cuenta con amenidades, todo lo que necesitas para sentir que realmente vives ahí"
1392132,743972492404739512,2022-10-23,152210127,Camila,"Excellente lugar cómodo, limpio y con muy buenos accesos.  Recomendado totalmente."
1392132,764297118504139894,2022-11-20,46306350,Aleida,"El departamento está increíble, muy espacioso, limpio, cómodo y muy bien ubicado. Sofía fue muy amable y contestaba muy rápido nuestras dudas. La mamá de Sofía nos recibió y fue muy linda y nos explicó a detalle el departamento. Estuvimos muy a gusto y las camas muy cómodas! Sin duda un lugar al que volvería por la atención y el lugar en sí."
1392132,769431682230925583,2022-11-27,255872936,Maria,"El apartamento es un sueño, tal como se ve en las fotos!! Es perfecto para unos días en Barcelona!! La atención perfecta y la comunicación inmejorable!!!! <br/>Está comunicado por línea del metro desde el Aeropuerto y Estación del tren!!<br/>La zona es hermosa y la panadería que está en la esquina es deliciosa!!! <br/>Gracias por la atención!!!"
1392132,776671170786559417,2022-12-07,246044224,Maria Rosa,"Alojamiento fiel al anuncio, cómodo y céntrico. Todo un acierto"
1392132,786849688899713989,2022-12-21,135283493,Yahel,El lugar es bonito y cómodo. La ubicación buena y el metro a unos pasos facilita todo. Tiene elevador. En nuestra estancia hubo demasiado ruido en el edificio. Lo recomiendo y claro que volveríamos.
1392132,799158894577130957,2023-01-07,22191532,Luis,"Esta es la segunda vez que reservo el piso de Sofía , ella excelente anfitriona, toda la ayuda y lo que necesitamos nos lo resolvió de forma fantástica , pedimos una cuna para el bebé y genial. Es tal cual la fotos, muy bien ubicado , baño impecable. Repetiremos más veces."
1392132,900512006933179679,2023-05-27,170208727,Mónica,"La ubicación del apartamento, la comodidad, la estancia, hemos estado muy a gusto, lo recomiendo🥰"
1392132,907032465865777085,2023-06-05,195983635,Javier,Todo genial y maravilloso!
1392132,920139550162309543,2023-06-23,107482513,Constanza,Todo impecable! El apto hermoso y súper lindo. El detalle de dejar un vino y cosas para el desayuno fue genial! Súper recomendable y muy buena ubicación a minutos de la Sagrada Familia!
1392132,959276297657489019,2023-08-16,495245052,Jesus,estupendo repetiría sin duda alguna
1392132,973787067116952579,2023-09-05,56538899,Pilar,"Excelente departamento <br/>Igual a las fotos publicadas. Limpio muy bien ubicado, en un primer piso con ascensor . La anfitriona muy amable , responde rápido y está dispuesta a ayudar . Literalmente al lado del metro.<br/>Me volvería a hospedar !"
1392132,996186117340873346,2023-10-06,103740662,Paulina,"El alojamiento ha sido muy bonito, el lugar es muy céntrico, está a 15min caminando de la Sagrada Familia. Tiene dos habitaciones muy amplias, panaderías y supermercados en el sector que facilita todo para preparar en casa. Súper recomendado !!"
1392132,1015791421093707363,2023-11-02,80705164,Julian,Excelente apartamento.  Sofia nos ayudó mucho. Muy recomendado
1392132,1055736270259360770,2023-12-27,172671765,Andrea,"El apartamento es espectacular, Sofia se lucio con detalles grandios como dejarnos jugo, leche, cervezas y vino, superó mis expectativas, pudimos caminar por el sector encontrando muy cerca lugares turísticos, nos desplazamos para el aeropuerto en tren siendo muy fácil llegar. Definitivamente la recomiendo."
1392132,1057091556793785806,2023-12-29,328064230,Sergio,"Piso céntrico, al lado de Sant Pau y la Sagrada familia y con boca del metro debajo de casa. Muy ordenado todo y un piso muy cómodo. Sofía muy atenta siempre. Recomendable."
1392132,1058648525785468923,2023-12-31,254395211,Ignacio,"Excelente ubicación , está a unos metros la estación del metro,  a unas cuadras de la sagrada familia. el departamento muy agradable y amplio para cuando viajas. muy recomendable. gracias Sofía por tus atenciones."
1392132,1084639690192955677,2024-02-05,547517000,Natalia,Muy buena la estancia
1392132,1116616275209366987,2024-03-20,419785811,Luis,"Excelente anfitriona, lugar cómodo y bien ubicado...a pasos del metro."
1392132,1125297378769699918,2024-04-01,164026508,Miguel,Realmente genial todo muy cerca. La zona muy tranquila y segura. Cerca de hospital paul y la sagrada familia un metro saliendo del departamrnto
1392132,1149896057637110603,2024-05-05,23345857,Adrián,"El alojamiento de Sofía lo tiene todo para pasar un par de días en Barcelona: es espacioso, tiene buena ubicación (muy cerca de la Sagrada Familia y muy cerca a una boca del metro) y un ambiente acogedor."
1392132,1160043477932875427,2024-05-19,77232682,Jose Angel,"El piso es muy cómodo, estaba muy limpio y las camas son bastante cómodas. Descansamos muy bien.<br/>La zona está cerca de la sagrada familia pero es tranquila y tienes muchas opciones de bares y restaurantes.<br/>Sofía siempre contestó rápido y por poner una pequeña pega es que solo disponíamos de un juego de llaves.<br/>Repetiria sin duda."
1392132,1205725153551841911,2024-07-21,23352640,Liliana,"Sitio muy tranquilo, buenos restaurantes y acceso al metro. Perfecto!!"
1392132,1210767260680543613,2024-07-28,254627951,Alberto,"alojamiento muy cómodo, silencioso, con todas las comodidades, el único punto a tener en cuenta es el aparcamiento... volvería a repetir"
1392132,1215811576475453461,2024-08-04,126100853,Alvaro,"La ubicación del departamento es muy buena, muy cerca de la sagrada familia. La huésped fue siempre muy atenta: hasta nos dejó agua y cervezas para el primer día! Muy recomendable!"
1392132,1228938559404699010,2024-08-22,356919604,Lucía,Todo perfecto para una visita a la ciudad. Muy cerca del metro y con todo lo que se necesita.
1392132,1232491276040218120,2024-08-27,255974830,Valentina,"El departamento era muy cómodo y Solía.bos recibió con agua, cerveza y cosas para el desayuno, eso fue muy tierno y se agradece tanto!<br/>La ubicación era muy cerca de la Sagrada Familia y habían muchos restaurantes cerca, cerca de supermercados, eso era perfecto!"
1392132,1234676031329388013,2024-08-30,283331395,Maria,"El espacio estaba excelente. Muy limpio y ordenado. Ubicacion bastante bien. Tuvimos un poco de calor en las habitaciones, recomendaria colocar ventiladores. Sin ser eso, todo excelente!"
1392132,1276764807250859763,2024-10-27,16003386,Elena,"La comunicación con Sofía y la ubicación del apartamento fueron perfectas. La cocina estaba bien equipada y nos dejaron 4 cervezas, leche y zumo de naranja que se agradece. Los puntos negativos fueron que una de las habitaciones no tiene ni luz ni ventilación natural (la ventana da a la galería de la cocina) y por otro lado no nos dio la sensación de buena limpieza. El sofá estaba lleno de manchas y la mesa del comedor la limpiamos antes de desayunar y tenía mucho polvo. Por lo demás todo perfecto."
1392132,1279612969581404751,2024-10-31,538868326,Geoffrey,"Muchas gracias Sofia, super réactiva, apartamento bien limpio y ordenado y con un olor à jasmin 🥰🥰🥰. Gracias"
1392132,1299264294968536390,2024-11-27,318997002,Enora,"Piso cómodo, limpio y bien equipado. Y bienvenida perfecta de Sofía. 😊"
1392132,1312309352441159055,2024-12-15,117921531,Vicente,Un alojamiento estupendo para pasar un fin de semana en Barcelona. La anfitriona nos facilitó mucho las cosas.
72436,1503549523183731139,2025-09-05,142094318,Bruno,"Increíble la ubicación del departamento, la Linpieza, el checking rapidísimo muy recomendable. Todo increíble."
75411,206169362,2017-10-24,149632100,Carlos,"Es una espacio que requiere mejorar algunas de sus condiciones, a su favor tiene la amabilididad de Mireia, estación de metro cerca y es un espacio bien ubicado para acceder a los lugares turísticos."
75411,211794124,2017-11-14,109541298,Gabriela,"Mireia se preocupó desde el principio por nuestra comodidad. Llegamos y nos fuimos en horarios poco convenientes y esto no fue un problema para ella, pudiendo coordinar muy bien tanto la llegada como la salida."
75411,343045008,2018-10-30,213610412,Eduard Arturo,Muy bien ubicado y amplio
75411,566025496,2019-11-18,11630561,Faby,Excelente ubicación y recomendaciones. Nos ha encantado quedarnos en el apartamento y sin duda que repetiremos!
75411,754571355,2021-05-03,31514488,Pedro,Mireia es una anfitriona muy atenta. Muy buena comunicación en nuestra estancia.
75411,438159880229214487,2021-08-27,414060838,Andrés,"Desde el primer contacto que tuve con Mireia nos ha dado un trato excepcional. Ha sido una persona muy amable con nosotros, ha estado muy atenta y nos facilitó mucha información útil sobre la ciudad de Barcelona y como nos deberíamos mover, si no nos hubiera facilitado todo esto nos habría costado movernos un poco más en una ciudad tan grande. En cuanto a su casa fuimos un grupo de 6 personas, hemos estado muy cómodos, y el domicilio se adaptaba a lo que buscábamos, volveríamos a repetir esta experiencia."
75411,443996668368909627,2021-09-04,83308590,Lucia,"Mireia es una anfitriona muy atenta, en la llegada te explica todas las especificaciones necesarias de la casa y te resuelve cualquier duda que tengas durante tu estancia."
75411,623679090766354248,2022-05-10,250447299,Javier,La casa de Mireia está bien ubicada y tiene lo fundamental para pasar unos días en Barcelona
75411,851314780665400259,2023-03-20,219875543,Luis,"Bien ubicado, limpio y muy amables."
75411,889704130455612336,2023-05-12,92848597,Federico,"Puntos positivos: <br/>Excelente ubicación. Buena limpieza. Espacios generosos. Buena atención.<br/>Punto a mejorar: <br/>Las puertas de los dormitorios no cierran completamente, corredizas. No brindan privacidad."
75411,982432573967451374,2023-09-17,381880510,Katherine,"La atención de Mireia excelente, el alojamiento tuvo varios detalles como toallas no en tan buen estado y limpieza, la ducha no era cómoda, faltaban sábanas y colchas"
75411,1002082073623728831,2023-10-14,70569264,Lily,Todo como se muestra en las fotos y la disposición de Rose en idicarnos todo lo q podíamos hacer
75411,1131784425868635595,2024-04-10,186675163,Camila,Pasamos una buena estadía en el departamento de Mireia. <br/>Los vecinos de arriba son un poco ruidosos y el sistema de cierre de portón es un poco incómodo. <br/>Pero la relación precio-calidad está correcta. <br/>Nos enviaron una recomendación de lugares de comida que nos orientó y sirvió mucho.<br/>Gracias por todo!
75411,1246327604684715014,2024-09-15,115164934,Augustina,"La casa muy bonita y muy grande. La parada de bus, metro y renfe delante de la casa. Centro comercial a menos de 5 minutos caminando. Negocios abiertos 24h. Muy cómodo todo. La ubicación muy buena y los anfitriones muy super disponibles. Nos dijeron donde ir y como movernos por la ciudad. Quedamos super contentos"
722742,445353556,2019-04-29,30827247,David,Nos ha encantado el piso! Su ubicación en el barrio de Gràcia nos vino maravillosamente bien para lo que vinimos a hacer en Barcelona! Estaba muy limpio y completamente acondicionado! Repetiríamos sin dudarlo! Muy recomendable!
1392132,1440485800163721004,2025-06-10,700089733,Hugo,gracias
1392132,1446321645113474855,2025-06-18,15154627,Ursula,"Buena comunicación con Sofia! El apartamento reflejaba lo publicado. Zona tranquila y buena ubicacion, cercana a estaciones de metro qué conectaban con todos los puntos de la ciudad."
1392132,1463655108109203978,2025-07-12,102480957,Rocio,Todo muy bien !
1392132,1465903149239886648,2025-07-15,705117255,Salvador,"Excelente ubicación, solo que olía un poco raro y solo tiene un aire acondicionado en la sala, y no funcionaba muy bien"
1392132,1474544572095841673,2025-07-27,161195485,Jackeline,"Un lugar muy acogedor, limpio y bonito. Muy cerca de la Sagrada Familia,  llegas caminando y disfrutas el lugar. Super recomendable."
80004,112137631,2016-11-04,91743509,Javier Sebastian,"El departamento es tal cual como se muestra en la publicación. Éramos 5 personas y estuvimos muy cómodo. El departamento queda cerca del
<br/>Metro y en general con acceso a donde quieras ir. Si bien no pudimos conocer a Xavi, siempre se puso a disposición, fue muy amable y nos dejo en muy buenas manos. gracias por todo!"
80004,239113326,2018-02-28,103825540,Gonzalo,"Excelente departamento en una zona muy linda y tranquila , Limpio , ordenado , con todo lo necesario , todo nuevo , Nos recibio Matias , ( amigo de Xavier ) muy amable atento a todas nuestras dudas . Realmente hermoso pasamos 7 dias increibles en Barcelona y aunque hizo frio el departamento esta perfectamente climatizado . Gracias Xavier y Matias por todo . Familia Rivera , Rosario , Argentina"
722742,509984380,2019-08-15,17130000,Pame,Hemos tenido un excelente hospedaje ! El departamento es súper completo! Buena ubicación! Excelente experiencia. Sin lugar a dudas volveremos !
722742,575169995,2019-12-09,35447461,Camila,"El piso es muy comodo, esta bien ubicado y tiene todo lo necesario. Xavier es buen host y la comunicacion fue facil."
722742,600264330,2020-02-01,254944864,Marina,"Se trata de un lugar perfecto, desde todo punto de vista sumamente recomendable. Una bella biblioteca complementa el cuadro. Muy Buenos libros!"
722742,760942827,2021-05-22,64642673,S. Leticia,Todo muy bien. Apartamento en muy buenas condiciones y centrico. La atención y disponibilidad de Anna y Xavier excelente!
722742,479466921585031450,2021-10-23,39316684,Maria Del Carmen,"El piso tiene todo lo necesario y está muy limpio,  anfitriones muy amables dejándonos poder recoger la maleta más tarde el día que salíamos. Lo único ruidos que se oyen desde los pisos colindantes, el colegio no.molesta porque nosotros madrugamos."
722742,530179965968839559,2022-01-01,25891994,Ulrika,"Estuvimos dos meses viviendo en el piso de Xavier y Ana, anfitriones siempre amables y rápidos para responder y resolver cualquier duda. El piso es tal como se ve en las fotos, es muy tranquilo en la noche, está bien climatizada y tiene una cocina muy bien equipada, además de una buena lavadora. La ropa se puede colgar en la terraza del techo del edificio, desde donde ves Tibidabo y Sagrada Familia.<br/>El piso está justo al lado de una adorable plaza, rodeada de bares, buenos restaurantes y heladería. Y a pasos de muchos negocios con productos ecológicos. La ubicación no pudo ser mejor! Gracias Xavier y Ana!"
722742,712165466062180017,2022-09-09,80787157,Federico,"La comunicación con Anna y Xavi siempre fue rápida y precisa.<br/>El apartamento es súper cómodo, muy espacioso y ubicado en la zona céntrica de Barcelona. Algo para destacar es el cuarto de baño, que se nota que esta hecho a nuevo y la ducha es maravillosa.<br/>Gracias Xavi y Anna"
722742,901304089011825111,2023-05-28,14589365,Enrique,"una muy agradable experiencia. el apartamento tiene todo lo necesario, y más. Muy bien equipado y con detalles muy apreciables, como una biblioteca con libros de buen gusto, vajilla de buen diseño, y detalles de buen anfitrión, como café té y lo necesario para llegar y sentirse como en casa"
1395001,492278540,2019-07-21,107179109,Lourdes,"Muy buen lugar, con muchos detalles , la terraza es muy buena, tiene aire acondicionado lo cual se agradece con el calor qué hay en esta época, tiene todo lo que necesitas para pasar una estancia muy cómoda, mis dos hijas y mi esposo quedamos muy bien acomodados en el espacio qué hay de sobra, solo si llevas mucho equipaje como nosotros toma en cuenta que son muchas escaleras que subir, aunque el anuncio lo dice. Muchas gracias phil por tus sugerencias y ayuda de dirección . Lo recomiendo ampliamente , sin duda regresaría :)"
80004,611477167,2020-02-27,26417874,Mara,Viajamos con mi familia y tuvimos una muy buena estancia en el departamento de Javier. Todo funcionó como esperado y Javier se comunicó durante la estadía para estar seguro de que todo funcionara bien. El barrio está muy bien conectado se accede muy bien al resto de la ciudad.
722742,978159433153641481,2023-09-11,467001856,Diego,"Todo excelente, desde el departamento hasta las recomendaciones de Xavi y su esposa. El departamento muy ordenado y espacioso, en una excelente ubicación y buena conexión con el transporte público, supermercados y restaurantes muy cerca, todo excelente. Definitivamente volveré a Barcelona y de todas maneras me pondré en contacto con Xavi cuando lo haga."
722742,982494364222432486,2023-09-17,74907948,Yeriel,"Xavier y Anna nos recibieron en su hogar con mucho amor. <br/>Un gran apartamento en un gran barrio; lleno de historias, rodeado de gente amable, buenos restaurantes, ambiente local y familiar. Me sentí como en casa. <br/>Excelente servicio; se los recomiendo."
722742,994734049271826161,2023-10-04,492943325,Joanna,Muy bonito y espacioso el apartamento ! Perfecto para 3 personas ! Muy buena ubicación.
1395001,754176108322437387,2022-11-06,213722666,Juan Carlos,"Bien situado, amplio y con terraza ."
722742,1124567500328717501,2024-03-31,456267845,José,El apartamento ha sido reformado recientemente y está muy bien equipado. En una zona tranquila de un barrio con mucho encanto. Bien comunicado por metro y autobús. Al lado de numerosos comercios y restaurantes. Para repetir.
722742,1211544450510077223,2024-07-29,230470597,Alberto,"La verdad que me sentí como en casa, el departamento es muy lindo, cómodo, limpio, amplio, con buena iluminación. Tiene todo lo que una persona necesita, está perfectamente equipado, no nos faltó nada y estuvimos muy contentos. El barrio es divino y tenes todo cerca, el anfitrión es muy bueno, nos recibió, nos explicó todo y aparte nos dio recomendaciones para ir en la ciudad. Volvería si o si a alojarme acá!! Lo recomiendo 100%"
83283,3132033,2012-12-21,4096628,Tania,"Carolina es una persona encantadora, nos ha estado ayudando incluso antes de llegar a Barcelona, es agradabel y mi amigo Armi le está muy muy agradecido.
<br/>La habitación es perfecta cuando se quiere un lugar no demasiado bullicioso y cercano a todo, definitivamente un lugar muy recomendable."
83283,3298438,2013-01-07,4058643,Alejandra,"Carolina es una persona muy amable! Nos hizo sentir muy cómodos y no ayudo mucho para planear que hacer mientras estábamos en la ciudad!
<br/>Muy recomendada"
83283,4000342,2013-04-02,4993411,Alejandra,"He pasado 3 días bárbaros en el departamento de Carolina. La ubicacion es realmente muy buena, el barrio super tranquilo, a un paso del animado Bvd. Gaudí, y con todo lo que uno puede necesitar al alcance de la mano. El departamento impecable, practico y funcional, en el que me sentí realmente muy cómoda para moverme. Carolina es super simpática, el contacto fue muy fluido desde el principio y toda la info enviada por mail me sirvió muchísimo. Tambien es muy buena consejera sobre los lugares a los que vale la pena ir y demás. Dato: acepten su recomendación del pequeño restaurant a 2 cuadras del depto. Verdadera cocina española-catalana, nada de platos de preparación forzada para turistas. Y al a vez económico :)).  Mi estadía fue muy corta -solo 2 días y medio- que para Barcelona es como decir ""nada"". Pero volveré en cuanto tenga oportunidad y seguramente será a su casa. Saludos y mil gracias por todo!!!."
1395001,954172273356937612,2023-08-09,100818780,Jenny,Cristina excelente persona y súper atenta. Nos ayudo muchísimo a la llegada. El departamento bonito y acogedor en un edificio de la época e histórico. La zona no muy segura en la noche para caminar pero bien ubicado en el día para ir a Monjuic. Estuvimos muy bien con la familia. Gracias!
1395001,1010757228767042352,2023-10-26,56957997,Monica,La comunicación ha sido excelente
1395001,1049168651108562608,2023-12-18,114136167,Marta,Un apartamento muy bonito. Está en una zona llena de bares y restaurantes. Hay varios supermercados. El metro está muy cerca. Está a unos 20 minutos andando de las Ramblas. Phil y Fiona fueron muy atentos y atienden con rapidez. Lo recomiendo
722742,1265844586664853119,2024-10-12,33687677,Zulma,"Pasamos unos días muy agradables en el lugar de Xavier.  Muy bien ubicado, con supermercados, restaurantes y medios de transporte cerca. Totalmente silencioso.  Ideal para descansar.  Facil acceso al metro y desplazamiento a principales sitios turísticos de Barcelona. Totalmente recomendable. Muchas gracias Xavier."
1395001,1337671878348462937,2025-01-19,122518302,Surizaday Adriana,"Excelente departamento,  me encantó el estilo y decoración de buen gusto. A pesar de que es un departamento muy antiguo está en excelentes condiciones, super limpio todo, almohadas y camas muy cómodos. Toda la ropa de cama y toallas super limpias. La pasamos excelente, cuenta con todo y más de lo que necesitas. Sin duda alguna regresaremos. Lo recomiendo ampliamente."
83283,5460421,2013-07-01,564962,Fernando,"Muy bonito, tranquilo y cómodo apartamento, muy cerca también de la catedral La Sagrada Familia y de fácil acceso y transporte a cualquier sitio de la ciudad. Habitación privada, baño y cocina compartidos y funcionales. Víctor entrega las llaves, pero está atento a cualquier solicitud,  Espero poder regresar nuevamente a su apartamento y disfrutar de la comodidad y de la hermosa ciudad de Barcelona."
83283,125321054,2017-01-05,101388473,Vivi,"Carolina y su familia fueron muy amables y comunicativos. El lugar es acogedor, limpio y esta muy bien ubicado. Recomendado 100℅"
722742,1424545863854505787,2025-05-19,544891329,Gabriela,El departamento de Xavier es muy bonito. La ubicación es sencillamente fantástica. El anfitrión muy amable. Gracias!
1395001,1464426113644799389,2025-07-13,243038553,Mario Noe,"Buen alojamiento , la pasamos muy bien , cuenta con todo lo necesario para una buena estancia, las camas cómodas para descansar , sábanas frescas limpias y de buena calidad , mi familia y yo que somis altos 1.90 m nos acomodó bien. Aire acondicionado que te hace una agradable estancia. La ubicación excelente, muy cerca de la Rambla, mercado de la Boqueria , etc, hay un súper a 200 m , restaurantes para desayunar y comer,  y aunque hay que subir al 4to piso , se pasa por alto cuando estás en el departamento . Sin duda volvería a alojarme"
1395698,33723000,2015-05-31,33605913,Alberto,"Pequeña y acogedora habitación en un barrio tranquilo de Barcelona con una estación de metro cercana (Santa Eulalia). La anfitriona, Dolors, es sumamente amable, cálida y muy atenta, haciendo de la estadía aún mas placentera. Destaca su esmerada atención para los detalles y su hospitalidad. Totalmente recomendado. "
1395698,70322166,2016-04-17,56169252,Vicente,"Alojamiento correcto para una noche de paso por Barcelona, aunque muy exiguo (¡las fotos con gran angular hacen milagros! ;-), tanto la habitación como el water/cuarto de ducha (y más aún la ducha). Hay que destacar muy favorablemente que éste último sea de uso privado para el huésped.
<br/>Impecable el papel de anfitriona de Dolors: todo fueron facilidades e invitación a zumos e infusiones acompañados con algo para picar. 
<br/>"
1395698,111694328,2016-11-01,68462465,Roberto,"Dolors se ha volcado para que mi estancia sea lo más placentera posible. Me ha resuelto las dudas que tenía, puesto a mi disposición comida y bebida sin pedir nada a cambio y la disposición de la casa facilita la privacidad. Sin duda repetiré en su casa si tengo que volver a Barcelona."
1395698,289886415,2018-07-13,35791975,Nicole,Me encantó quedarme con Dolors.  La habitación se encuentra en un barrio tranquilo y muy cercano al transporte público. Lo mejor igual fue que me sentí como en casa. Dolors es una excelente anfitriona que siempre está dispuesta a ayudarte con lo que necesites además de hacerte sentir cómoda. Muchas gracias por recibirme!!
1395698,487525518052042088,2021-11-03,65439940,Ana,"La mejor anfitriona. Dolors ha sido cuidadosa, respetuosa y muy generosa. Una estancia muy agradable :) <br/>Sin duda repetiría aquí"
1395698,523679619602131402,2021-12-23,112190660,María,"Dolors es muy amable y siempre atenta que estés cómodo, la casa es muy limpia y acogedora. <br/>Hubo una buena comunicación entre las dos, lo que hizo que la convivencia fuera buena, quedarse con ella fue muy lindo. ❤️"
1395698,730283971692536199,2022-10-04,115017277,Gustavo,"La casa de Dolors es súper recomendable, acogedora, bien ubicada. El lugar esta cerca del comercio, líneas de transporte, en barrio encantador. Recomiendo el sitio y espero volver. Dolors es una persona muy amable y atenta, auténtica. El cuarto tiene baño personal. Obtiene mucho más por el precio q pagas. Si van de trabajo o paseo recomiendo la casa de Dolors."
1395698,1036185466849950548,2023-11-30,508437265,Daniel,"El lugar es muy cómodo y limpio y la ubicación del departamento es muy buena, cerca del metro y grandes avenidas. Agradezco a la anfitriona ya que es muy amable y atenta, por lo que mi estadía fue excelente. ¡Un lugar super recomendable!"
1395698,1113717303779089137,2024-03-16,482945653,Jorge Sebastian,"Alojamiento confortable, limpio bastante cómodo, ideal para descansar luego de un día de trabajo <br/>   Dolors siempre fue  una persona muy atenta y amable por lo que es un lugar que se lo aconsejaría a cualquiera"
1395698,1190435341298886414,2024-06-30,29170991,Sergio,"Agradable. Dolors es una anfitriona excepcional. Para ser Barcelona, muy buena relación calidad - precio."
